Banks:

Bank 0x000 / 0x47d5

0x000 0
0x001 00
0x002 000
0x003 1
0x004 10
0x005 1000
0x006 1022
0x007 11
0x008 12
0x009 15
0x00a 150
0x00b 1500
0x00c 19
0x00d 2
0x00e 20
0x00f 200
0x010 3
0x011 30
0x012 300
0x013 4
0x014 400
0x015 5
0x016 50
0x017 500
0x018 50p
0x019 6
0x01a 60s
0x01b 7
0x01c 700
0x01d 78s
0x01e 8
0x01f 9

Bank 0x001 / 0x482e

0x020 A
0x021 a
0x022 AA
0x023 abandon
0x024 able
0x025 aboard
0x026 about
0x027 absurd
0x028 abysmal
0x029 accept
0x02a accident
0x02b accidentally
0x02c across
0x02d act
0x02e Adamson
0x02f Adamsons
0x030 add
0x031 added
0x032 adding
0x033 admired
0x034 admirers
0x035 admiring
0x036 admit
0x037 admits
0x038 adorable
0x039 aerobics
0x03a affair
0x03b afford
0x03c Afghan
0x03d afraid
0x03e African
0x03f After
0x040 after
0x041 afterwards
0x042 again
0x043 against
0x044 ago
0x045 agony
0x046 agrees
0x047 ahead

Bank 0x002 / 0x48b7

0x048 aim
0x049 Aldridge
0x04a ale-hole
0x04b all
0x04c allowance
0x04d allows
0x04e along
0x04f already
0x050 also
0x051 alternatives
0x052 alternator
0x053 always
0x054 am
0x055 amazing
0x056 Ambridge
0x057 ambridge
0x058 America
0x059 American
0x05a amused
0x05b an
0x05c And
0x05d and
0x05e Andrew
0x05f angry
0x060 animal
0x061 ankle
0x062 Anne
0x063 Anne's
0x064 annoyed
0x065 anonymous
0x066 another
0x067 answer
0x068 answering
0x069 Antrobus
0x06a any
0x06b anymore
0x06c aNYNAME
0x06d anyone
0x06e anything
0x06f anyway
0x070 anywhere
0x071 appear
0x072 appearance
0x073 apple
0x074 apples
0x075 apply

Bank 0x003 / 0x4970

0x076 Archer
0x077 Archer's
0x078 Archers
0x079 are
0x07a aren't
0x07b arm
0x07c arms
0x07d around
0x07e arrange
0x07f arrest
0x080 arrive
0x081 arrives
0x082 Art
0x083 arty
0x084 As
0x085 as
0x086 ashtray
0x087 ask
0x088 asked
0x089 asking
0x08a asks
0x08b asleep
0x08c at
0x08d Atkins
0x08e attack
0x08f attacked
0x090 attract
0x091 attraction
0x092 audience
0x093 Auntie
0x094 auntie
0x095 Aunty's
0x096 Australia
0x097 authoritative
0x098 automatic
0x099 average
0x09a away
0x09b awful

Bank 0x004 / 0x49f9

0x09c back
0x09d back's
0x09e backs
0x09f bad
0x0a0 badly
0x0a1 baffled
0x0a2 baggy
0x0a3 bags
0x0a4 balancing
0x0a5 balcony
0x0a6 Bali
0x0a7 Ball
0x0a8 ballet
0x0a9 bandage
0x0aa bank
0x0ab banned
0x0ac bans
0x0ad Bar
0x0ae bar
0x0af barbecue
0x0b0 Barbour
0x0b1 bargain
0x0b2 Barratt
0x0b3 Barry's
0x0b4 basement
0x0b5 battery
0x0b6 baying
0x0b7 BBC
0x0b8 be
0x0b9 beach
0x0ba beat-up
0x0bb beautiful
0x0bc beautifully
0x0bd became
0x0be because
0x0bf becomes
0x0c0 becoming
0x0c1 bed
0x0c2 Beecham
0x0c3 Beechamis
0x0c4 been
0x0c5 beginning
0x0c6 behave
0x0c7 behaves
0x0c8 behaving
0x0c9 behind
0x0ca being
0x0cb Bella
0x0cc benefit
0x0cd best
0x0ce bet
0x0cf better

Bank 0x005 / 0x49f9  [repeat]

Bank 0x006 / 0x4aad

0x0d0 bicycle
0x0d1 big
0x0d2 bike
0x0d3 billowing
0x0d4 bit
0x0d5 bites
0x0d6 bits
0x0d7 bitterly
0x0d8 black
0x0d9 blame
0x0da blamed
0x0db blames
0x0dc blank
0x0dd bloke
0x0de blood
0x0df bloody
0x0e0 bloom
0x0e1 blouse
0x0e2 Blue
0x0e3 Boar
0x0e4 board
0x0e5 boat
0x0e6 Bonne
0x0e7 books
0x0e8 booming
0x0e9 Borchester
0x0ea bored
0x0eb boring
0x0ec both
0x0ed bottle
0x0ee bottles
0x0ef bottom's
0x0f0 bought
0x0f1 bound
0x0f2 Bowie
0x0f3 box
0x0f4 boxes
0x0f5 boyfriend's

Bank 0x007 / 0x4b23

0x0f6 bracelet
0x0f7 Brad
0x0f8 brake
0x0f9 brave
0x0fa bravely
0x0fb break
0x0fc breaks
0x0fd Brian
0x0fe brigade
0x0ff brilliant
0x100 brilliantly
0x101 bring
0x102 BROADCASTING
0x103 broken
0x104 Brookfield
0x105 Brown
0x106 Bruce
0x107 Bruno's
0x108 bucket
0x109 buckets
0x10a Bull
0x10b bump
0x10c bun
0x10d burst
0x10e bursts
0x10f business
0x110 busy
0x111 but
0x112 button
0x113 buy
0x114 buys

Bank 0x008 / 0x4b9f

0x115 by

Bank 0x009 / 0x4ba2

0x116 cabin
0x117 California
0x118 call
0x119 called
0x11a calling
0x11b calls
0x11c calm
0x11d came
0x11e can
0x11f can't
0x120 cancel
0x121 cannot
0x122 Captain
0x123 Captain's
0x124 car
0x125 card
0x126 care
0x127 careful
0x128 cares
0x129 Caroline
0x12a carried
0x12b carry
0x12c case
0x12d cash
0x12e cassette
0x12f catch
0x130 catches
0x131 categories
0x132 category
0x133 caused
0x134 cellar
0x135 centre
0x136 challenges
0x137 Champagne
0x138 champagne
0x139 change
0x13a charge
0x13b charged
0x13c charmingly
0x13d charred
0x13e chart
