Banks:

Bank 0x000 / 0x5178

0x000 0
0x001 1
0x002 10
0x003 10th
0x004 11
0x005 11th
0x006 12
0x007 12th
0x008 13
0x009 13th
0x00a 14
0x00b 14th
0x00c 15th
0x00d 16th
0x00e 17th
0x00f 18th
0x010 19
0x011 1952
0x012 1953
0x013 1960
0x014 1964
0x015 1966
0x016 1982
0x017 19th
0x018 1st
0x019 2
0x01a 20
0x01b 200
0x01c 20a
0x01d 20th
0x01e 21st
0x01f 22nd
0x020 23rd
0x021 24th
0x022 25th
0x023 26th
0x024 27
0x025 27th
0x026 28th
0x027 29
0x028 29th
0x029 2nd
0x02a 3
0x02b 30
0x02c 30th
0x02d 31
0x02e 31st
0x02f 35
0x030 37
0x031 39
0x032 3rd
0x033 4
0x034 40
0x035 41
0x036 45
0x037 45p
0x038 47
0x039 4th
0x03a 5
0x03b 50
0x03c 57
0x03d 5th
0x03e 6
0x03f 64
0x040 69
0x041 6th
0x042 7
0x043 76
0x044 7th
0x045 8
0x046 89
0x047 8th
0x048 9
0x049 99p
0x04a 9th

Bank 0x001 / 0x523a

0x04b A
0x04c a
0x04d about
0x04e absent
0x04f ACCESSION
0x050 accident
0x051 accountant
0x052 ache
0x053 aches
0x054 across
0x055 actually
0x056 adamant
0x057 address
0x058 adds
0x059 admired
0x05a admit
0x05b Adrian
0x05c Adrian's
0x05d adventure
0x05e adverts
0x05f advised
0x060 advises
0x061 Aeroplane
0x062 afraid
0x063 African
0x064 AFTER
0x065 after
0x066 again
0x067 against
0x068 age
0x069 aged
0x06a agent's
0x06b ages
0x06c agnostic
0x06d agree

Bank 0x002 / 0x52c9

0x06e albums
0x06f alcohol
0x070 alcoholics
0x071 Ale
0x072 Alfred
0x073 All
0x074 all
0x075 allergic
0x076 allowed
0x077 allows
0x078 almost
0x079 already
0x07a Alsatian
0x07b also
0x07c always
0x07d am
0x07e amazed
0x07f ambitions
0x080 An
0x081 an
0x082 AND
0x083 And
0x084 and
0x085 ANDREW
